4533.8,0.04,0,0,118.6,6623.34,565.39,291.85,413.05,29.8,17414.58,57247.08,80.1,1.75,79.76,367.43,1693.81,19.28,858.2,1087.71,211.05,2734.1,1053.16,981.88,118.86,66.15,127.65,363.38,67.06,76.91,64.82,147.07,1787.12,129.41,230.31,202.89,190.64,13,2702.44,47.63,73.76,14.78,90.73,7.43,52.72,163.54,16.31,2.29,16.15,0,0,0.75,10.43,3.15,284.87,142,3.86,0,0,0,0,2431.7,0,0.55,0.28,0,0,0,0,0,0,0,0,0,27.02,11.35,22.72,56.15,0.04,6.52,0,0,0.04,0,0,21.42,5.57,122.09,0,5.66,0.04,0.08,0,0.04,0.04,0,0,2.28,50.97,2.09,3.6,0.4,831.45,0,31.86,136.72,0,5473.35,61.6,0.04,0,0.12,0.24,0,0.04,0,0.2,0,2783.33,147.4,0,0,0
8349.74,62246.88,5807.29,9232.53,3038.77,121338.56,2414.75,6101.18,3155.51,3716.37,2033.43,1319471.54,94.68,62.33,5348.09,10140.49,2026.01,3114.49,6873.43,3848.45,4000.63,3428.24,3200.72,2351.69,5098.14,2941.62,5925.12,1073.01,2092.54,407.15,1616.16,1759.75,31964.83,1714.49,2793.64,643.24,4953.55,327.71,38443.74,7659.66,52470.83,3775.23,2930.19,1690.57,2438.26,6859.74,6861.85,2731.13,9264.72,886.9,1847.66,6142.87,1162.29,11081.17,3584.05,6132.24,102.21,3691.62,9093.04,2954.57,2645.56,14184.48,1536.18,2714.36,1313.36,1614.9,14847.37,1795.94,8398.75,3432.21,1478.85,1002.45,775.25,2000.37,7803.26,317.63,6329.41,5223.8,41008.71,7005.14,1414.84,4601.03,3682.63,308.82,1269.44,1194.36,83.59,2412.62,31.94,1595.33,458.2,243.35,211.69,631.35,30.31,86.78,93.7,2665.32,8248.92,17521.81,9866.25,6157.83,99404.44,1933.79,5127.39,10014.83,6674.31,30749.81,1183.67,1141.33,1178.97,204.21,10626.52,387.85,244.05,353.44,4473.22,16215.88,2053.19,2247.61,624.89,373.89,97.36
0,0,0,0,57.45,25314.03,252.38,208.93,468.93,5.34,36.58,1299.7,10947.29,34.68,6.03,364.1,5.81,19.76,58.73,4.73,171.73,41.65,18.08,142.87,29.74,5.13,89.9,1536.36,10.86,138.42,104.52,28.48,38.58,78.07,13.4,11.35,104.11,62.8,14.38,8.6,8.27,4.27,22.51,5.91,14.31,25.5,0,8.57,0,0,0,0,0.4,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,2.79,11.47,11.41,0,0,0,0,0,0,274.76,630.84,141.3,3.89,0,0,0,3.87,0,0,7.38,0,0,0,2.32,0,0,570.14,0,5,14.05,0,0,0,39.95,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.94,64685.46,23.31,3.03,45.41,348.32,25.48,2092.13,6.13,10196.18,9.97,47.4,11.95,3.03,62.92,6.44,70.81,4.13,26.16,2672.36,13.42,45.11,55.19,93.33,40.32,304.4,0.05,4,7.84,18.81,1.68,126.29,28.7,4629.8,13.47,5.56,7.38,11.24,14.67,0,232.94,6.71,0,0,3.95,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,3.88,9.96,1.94,0,0,1.93,0,0,0,23.69,103.52,24.79,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,261.91,0,25.5,25.1,0,0,0,0,0,0,0,0,0.53,0,0.73,0,0,0,0,0,0
0,2.3,0.3,0,913.96,2343.71,220.17,541.94,179.76,3531.78,147.26,4774.51,30.87,0.87,28492.27,10219.51,67.55,4697.99,636.11,234.19,742.75,18.63,18.58,2507.37,264.45,5.49,1886.39,0,428.65,19.65,588.13,345.26,1831.89,84.19,1318.46,4.85,3385.41,14.59,1439.56,386.22,24,7.71,562.74,4894.4,903.88,1055.29,3.61,2.76,345.46,2.04,0,5.78,16.31,0,2.08,95.47,0.36,0.74,3.64,4.36,0.1,20.67,0,0.82,5.8,5.94,1.7,0,0.45,1.78,0,0,0,0,0,132.67,33.07,129.79,27.57,12.49,0,1.73,0,296,0,136.58,191.89,1890.3,4.56,0,207.93,0,0,0,0,91.47,0,29.65,540.35,5.81,6.11,1.9,133911.4,4.16,2440,19767.46,0,0,0,1802.84,0,277,1.09,0,0,0,0.07,0,0,0,555.6,0,0
0,1.54,3.42,0,1091.21,503.09,595.09,1331.03,680.18,7697.75,11.51,6288.96,2.38,0,1002.48,33526.49,4.61,1030.55,901.89,48.66,1601.2,55.56,136.27,335.47,2224.98,40.28,5236.77,17.77,361.89,414.34,428.56,999.05,7382.49,63.03,1326.79,451.01,38.24,1.61,2626.82,21.1,13.85,0.21,116.27,357.02,6.69,69.54,0,0.1,8.17,0,0,0,19.54,8.51,166.14,2.26,0,0,0.51,0,0,0,0,0,2.95,0,0,0,0.05,0,439.07,0,0,0,2,1.06,1.1,15.79,950.93,0.17,1.74,10.42,0,0,0,22.14,6.76,19.53,2.03,219.9,0,0,0,0,0,0,0,5.92,43.16,2.3,2.78,5.52,131738.38,17.83,1882.3,3220.12,0.41,0.31,0.51,120.93,0,0,0.34,0,2.89,0,0.03,1.2,0,0,62,0,0
0,0,25.63,0,273.83,2299.8,227.54,1458.87,288.92,97.68,2206.64,8857.71,19.15,0.13,198.89,2276.14,9791.62,172.82,1560.01,547.75,381.54,3628.04,527.52,3008.58,688.22,910.22,294.78,4.26,139.57,56.42,41.51,349.02,644.12,2901.15,289.43,1602.13,442.26,72.89,5381.56,38.51,43,23.58,273.33,92.67,42.06,120.55,65.74,0,9.07,0,0,0,13.35,0,742.41,209.97,0,0,0,0,0.04,1.83,0,0,0,0,0.44,0,0,0,0,0,0,0,5.02,23.45,6.34,307.36,7.65,2.02,0,0,63.73,0,29.8,131.51,41.83,251.06,0,0,0.53,0,0.08,0.16,0,0,0,1.93,50.28,0,10.99,2.6,2537.82,9.52,112.86,400.17,0,0,0,0,0,0.33,438.44,0,0.26,0,0.74,0,0,0,0,0.41,0
0,1.91,0,0,684.79,209.27,25.44,884.04,103.77,3552.38,14.32,2353.98,0,0.25,1131.87,17759.86,17.43,12760,424.14,44.51,457.66,56.2,25.06,338.78,1565.07,24.48,1983.6,45.57,1453.66,335.37,222.14,577.45,1717.05,27.61,1056.78,106.41,241.31,8.18,994.36,11.26,13.16,9.02,152.57,173.06,362.9,23.76,3.16,0,29.13,0,0,0,11.15,0.05,5.45,7.17,0,0,0,0,0,3.24,0,0,0,0.35,0,0,0,0,0,0,0,0,0,67.99,8.74,29.6,10.8,513.93,0,1.74,0,0,0,87,25.28,40.41,0,0,1.79,0,0,0,0,0,0,0.35,0,1.14,5.4,0,32508.91,32.68,398.43,908.05,0,0,0,3.26,0,0,0,0,0.1,0,0,0,0,0,0,0,0
0,1.07,0.29,0,374.7,1199.75,113.86,1952.65,77.37,193.37,334.49,15985.25,0,0.64,83.56,659.76,501.37,12.3,24669.94,1013.38,1293.8,1350.1,1133.38,495.2,804.76,296.47,198.49,10.3,12.51,37.61,156.97,2151.83,3192.48,1549.58,350.51,640.23,65.29,18.03,9383.14,18.1,5.29,0.09,6.73,4.35,1.14,13.64,9.33,0,2.53,0,0,0.42,0.69,0.54,1339.76,50.71,0.45,0,0,0,0,0,0,0,0,0,0.34,0,0.22,0,0,0.1,0,0,0,0.86,5.1,17.87,15.33,0,0,0,0,0,0,13.16,1.68,22.15,0,0,0,0,0,0,0,0,0,3.93,7.8,6.77,3.38,0,11065.76,5.72,13.26,81.5,0,0.64,0,0,0,0,0,0.49,1.23,0,0,0.08,0,0,0,0.08,0
0,0,0,25.87,162.28,218.1,42.7,14.89,155.96,10.74,2294.15,4640.49,6.38,3.95,157.77,98.48,712.24,66.93,607.19,10579.73,38.24,336.92,5478.41,9500.11,78.48,203.14,92.35,5.48,160.55,83.25,496.36,132.29,52.2,208.46,82.51,661.49,572.16,182.4,280.5,109.38,23.25,25.09,156.22,50.36,33.75,261.16,5.69,0,4.82,0,0,0,10.75,0,99.11,109.26,0,6.87,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,34.13,33.79,15.98,120.55,1.82,10.23,0,52,0,0,0,69.67,53.18,314.66,0,0,0,0,0,0,0,0,0,0.29,78.78,0,1.28,0,341.03,38.73,83.19,319.66,0,0,0,44.84,0,0,0,0,0,0,0,0,180.07,0,0,0,0
0,0,0.27,0,236.82,6.33,11.85,1049.66,41.06,312.63,33.9,12100.46,0.39,0,33.24,207.07,19.38,7.52,879.45,157.67,13027.29,155.32,175.79,17.78,351.66,13.3,67.23,1.38,31.33,3.71,418.37,1386.06,1419.35,34.94,2706.96,2.21,22.8,0.05,5735.18,14.89,9.71,9.51,22.04,4.11,184.3,12.83,4.24,0,3.16,0,0,0,2.37,0.04,813.81,1.59,0,0,0,0.63,1.4,0.1,0.33,0,1.25,0,1.06,0,1.27,0,189.8,0,0,0,0,1.1,4.17,2,0.24,0.08,0,1.74,0,0,0,67.96,3.23,48.56,0,0,0.97,0,0,0,0,0,0,0.21,3.71,10.91,0,0,5281.12,0,12.33,290.26,0,0.63,0,0,0,0.17,1.05,0,1.52,0,2.63,0,0,0,0,0.08,0
0,1.28,0,0,107.44,2818.9,21.71,1289.09,272.79,24.81,678.16,5660.04,0.57,0,47.18,140.39,1400.02,18.56,1124.1,705.58,95.48,11761.34,70.86,32.05,112.92,248.37,11.01,0,27.45,20.44,118.62,390.98,1090.24,296.62,95.22,213.77,418.45,22.59,4111.88,7.4,20.91,17.05,25.84,11.86,6.63,79.09,3.33,1.48,6.03,0,0,0,0.24,0.2,1402.16,3.69,103.96,0,0,0.67,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44,18.44,88.67,2.33,0.15,0,0,0,0,0,40.97,3.08,77.47,0,0,0.49,0,0,0,0,0,0.04,2.21,8.74,6.12,3.21,2.49,1867.82,0,13.01,76.45,0,0.22,0,0,0,0.04,0.33,0,0.08,0,0.2,26025.4,0,0,0,0,0
20881,1.02,1.45,0.56,316.97,578.92,207.03,223.36,328.99,32,3251.88,59405.19,5.95,240.89,27.96,1011.36,148.02,53.56,931.85,3319.46,5039.23,2453.33,93643.59,96823.94,49.85,270.79,45.25,41.08,91.52,59.8,328.25,875.57,2520.16,63.49,467.34,2733.15,43.24,944.54,437.99,14.69,18.51,1385.89,44.44,2.69,14.09,36.6,1.48,0.16,0.55,0.05,0.11,0.38,220.97,4.77,279.93,30.82,0.04,0.14,0.54,0.18,176.03,1.35,0.09,0.17,0.08,88.7,0.88,0.11,0.51,0.16,1.04,0.06,0.05,0.12,0.43,7.44,1,24.05,2.4,2.87,246.81,674.22,165.83,0.09,5104.05,15.33,10.68,130.65,0.02,32.63,0.29,0.23,0.09,0.53,0.03,0.08,0.08,161.56,2.46,352.37,6.08,68.57,1367.33,0.12,35.54,53.56,0.41,153.08,0.07,48.47,0.32,0.13,0.89,21.53,88.27,19.66,6388.53,0.83,0.12,0.14,0.19,0.2,0.05
53.4,0.04,0,0,333.14,5801.6,241.61,876.71,902.93,133.73,213.3,3503.67,136.58,1859.17,155.14,892.8,85.92,118.92,125.3,252.31,205.39,117.11,11604.8,351637.97,316.04,926.51,467.71,97.19,143.35,2264.12,46.18,43.62,514.7,223.78,11.02,5306.91,245.78,6429.51,363.31,13.25,44.39,11.38,142.67,122.79,2.86,37.9,0,0,1.28,0,0,0,0,2,992.13,6.73,16.06,0,0,5.65,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,34.82,0,25.5,146.98,1636.27,0,24.19,995.57,78.8,4132.47,411.01,123.37,382.97,39.67,1028.01,438.2,370.2,87.4,1845.53,48,135.73,128.87,2.13,1.89,0,0,0,18488.76,0,162.85,756.72,0,64,0,677.51,548.13,224.47,0,0,0.12,0,538.67,0,0,0,320.8,216.4,89.93
0,0.55,0,0,645.75,1697.83,1139.84,11334.37,223.92,2840.73,63.3,13811.19,354.39,8.28,38.44,15466.4,190.46,1688.01,4404.39,526.7,2278.74,919.25,54.81,1110.37,42509.5,334.31,1458.81,305.84,1880.05,12.59,787.38,1752.38,9826.69,1633.55,1513.17,81.18,319.22,189.28,7908.17,13.8,4.87,18.34,16.1,7.92,10.61,8.35,1.61,1.71,3.15,0,0,2.12,298.52,0.48,1480.98,65.38,36.86,0,0,0,0.03,3.39,0,0,0,0,0.57,0.09,0,0,0,0,0,0,1.48,25.28,2.81,42.58,3.46,0.21,0,0.5,88.45,7.8,1.2,42.42,8.34,121.81,0.99,0,10.73,0,5.98,0,6.8,0,0,1.78,7.03,71.03,1.03,7.52,57752.92,9.82,367.69,231.58,0,0,0,351.4,0,0,0,0,11.95,0,2.01,0,0,0,0,0,0
2108.95,3885.06,550.33,944.2,640.02,23206.17,5335.79,7439.51,1180.62,1349.6,446.7,570144.38,67.94,531.67,297.21,6862.46,3597.21,264.72,6690.46,677.68,6668.96,4132.46,567.23,25020.47,7098.56,350013.17,523.42,195.1,2791.64,4668.98,690.17,219.34,3704.28,4583.96,506.72,5872.04,2487.67,2833.71,73908.65,620.33,13574.86,412.89,429.21,113.75,200.18,1009.28,576.92,279.54,1008.61,91.87,191.33,641.36,39.25,1607.73,50.87,581.25,70.73,234.4,922,305.4,277.4,1536.69,150.8,284.67,138.51,168.8,1515.03,185.07,867.65,266.4,2489.24,104.87,79.67,342.19,4711.36,78.88,2593.08,1256.39,7112.72,766.76,1257.6,687.57,979.75,1270.95,1613.67,595.74,221.42,813.23,39.89,1793.3,1913.11,388.6,1280.26,2540.28,388.94,136.27,132.7,282.5,720.23,1840.49,690.67,633.59,14892.5,211.88,1150.47,1108.42,690.6,3400.49,122.47,6565.9,11608.01,232.38,1518.43,109.8,450.47,100.2,564.24,5434.05,435.03,234.49,2641.39,6666.05,90.33
0,3.33,9.73,0,3395.45,77.9,10.81,1024.18,72.76,1010.2,63.56,2456.79,0.63,106.31,47.86,1271.95,395.55,51.46,464.54,31.93,909.44,9.33,13.5,256.92,87.97,180.1,27834.61,2.62,20.68,9.83,294.81,536.93,11668.46,35.25,1005.4,837.8,32.2,116.19,2057.36,21.04,97.81,6.71,77.71,7.71,89.12,26.7,0.1,1.99,4.39,0,0,0,19.04,20.95,6.63,50.74,0,0,2.01,0,13.61,0.22,0.12,0,0,0,0.96,0,0.39,0,0,0,0,0,0.66,14.48,0.19,10.31,1465.98,7.6,1.72,114.66,0.87,0,22.8,87.61,6.91,64.64,0,0,28.13,0,0,73.27,0,0,0,15.54,113.83,4.28,51.1,51.38,123671.62,7.7,5427.69,4508.48,0.01,3.38,0,0,0,37.87,1.37,0.25,0,0,1.35,4.06,0,0,0,0,0
0,0.03,0.01,0.02,20.66,43460.48,771.39,241,3456.12,0.6,16.6,1326.85,5808.05,303.63,16.45,79.16,40.67,10.51,67.47,15.29,82.08,17.54,8.81,13.77,122.78,28.52,4.18,10725.7,71.64,420.01,2.51,1.5,123.3,97.99,3.46,43.42,158.32,53.51,266.53,5.59,1.87,1.23,76.95,0,0,38.18,0.01,0,0.16,0,0,0.01,0.04,0.02,5.26,0.01,0,0,0.02,0.01,0,0.03,0,0,0,0,0.03,0,0.01,0,0.03,0,0,0,0.01,3.51,5.14,41.67,1.48,0.01,0.02,0.02,3.75,0,0,105.08,371.27,198.77,0,24.67,0.01,0.01,5.82,5104.84,0,1139.33,964.78,0,4.65,0.03,0.01,0.01,325.41,1.89,3.92,40.41,0.01,0.05,0,62.28,0.01,0,0.03,0,0.79,0,0.01,0.02,0,0,0.01,0.01,86.02
0,0,0,0,573.96,17780.92,6246.33,3397.07,1898.6,346.09,126.4,4308.31,986.53,28.88,289.64,5556.62,84.14,290.97,536.22,74.15,385.38,77.56,28.01,483.85,5614.1,179.88,907.9,804.58,27482.11,51.64,457.22,458,1052.64,290.14,549.59,25.6,2179.11,130.62,729.84,17.66,3.85,0,12.75,2.94,94.57,25.95,0,0.61,8.61,0,0,0,0,0,43.82,23.98,44.24,0,0,0,0,20.14,0,0,0,0,0,0,0,0,25.87,0,0,0,0,0.38,0.73,38.89,3.94,0,0,0,0,0,0,81.33,47.45,294.91,0,0,0,118.4,0,0,0,0,0,0,150.39,2.03,0,0,21718.73,3.97,341.97,221.69,0,0,0,19.29,0,0.53,8.24,0,0.69,0,0.79,0,0,0,0,0,0
0,0.25,17.93,1.67,80.68,81463.22,4113.35,557.26,2689.3,45.95,427.47,6436.94,2612.37,319.84,124.67,1358.01,151.51,136.85,400.99,84.87,286.99,106.29,191.03,2418.18,270.63,1830.42,28.31,9070.88,277.93,22630.49,7.29,119.46,76.8,187.04,10.85,1143.49,487.76,1065.56,26.63,9.31,20.83,11.1,137.24,15.24,154.86,138.27,2.86,0,7.94,0,0,0,7.68,3.43,43.76,102.81,0,0,0,0,0,0,0,1.08,0,0.27,0,0,0,0,7.64,0,0,0,0,19.13,7.76,102.26,12.67,5.94,0,32.93,1.87,5.27,17.24,209.52,276.03,446.34,0.52,0.08,4.95,0,30.91,0.17,0,0,0.04,0,11.55,6.63,3.75,3.39,1643.28,6.46,17.65,159.71,0,0,0,60.41,0.12,1.67,0,0,2.25,3.03,3.51,2.04,0,0,1.18,1.83,0
0,2.17,3.49,0,1842.34,72.98,12.73,265.92,69.83,150.6,9.78,6791.55,1.2,0.2,20.35,116.19,4.8,3.83,113.03,169.29,541.8,28.16,205.76,19.83,22.1,49.76,745.65,0.98,0,6.1,7601.32,1768.36,2884.91,109.88,3286.81,12.74,11.18,0.69,9440.4,4.19,1.41,2.86,7.71,1.28,1.58,9.11,1.1,0,0.09,0,0,0,1.48,0.14,1388.52,1.32,0,0,0,0,0.05,0.4,0.27,0,0,0,0.37,0,0.05,0,0,0,0,0,0,1.11,0.47,1.99,0.77,0.15,0,0,0,0,0,7.8,2.23,13.99,0,0,0,0,0,0,0,0,0,0.05,2,1.95,5.5,9.66,5273.25,1.97,76.4,17.9,0.29,0.21,0,0,0.08,0,0.13,0.5,0.27,0.03,0.04,0,0,0,0,0,0
